platform,country,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,engagement_rate,trend_label,source_hint,notes,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,sample_comments,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,row_id,engagement_total,like_rate,dislike_rate,engagement_per_1k,engagement_like_rate,engagement_comment_rate,engagement_share_rate
YouTube,Eg,Africa,ar,Pets,#Cover,Underrated artists you need to hear,OliviaPro,original,Purr loop,33,59,393808,11012,1648,1478,940,0.038288,seasonal,Public Reports,b-roll heavy,Android,23,Music,4,Short,98452.0,872,0.004185,0.003753,0.002387,12.613975,Saturday,Night,Ramadan,"beat, cover, music",تحفة بصراحة!,122780.7,Mid,Spring,2025-08-16,2025-08,I flipped this sample,21,0,33.7,0.571,Xiaomi,Suggested,1,7446a1b30c208e7a7d87fe7792ab23f9,15078,0.027963,0.002214,38.288,0.0279628651525616,0.0041847804006013,0.0037530979563645
YouTube,Tr,Europe,tr,Pets,#FYP,Best Settings for Valorant,AliPro,trending,Cute whistle,33,33,170398,3917,570,319,253,0.029689,stable,TikTok Creative Center,fast captions,Android,20,Gaming,12,Medium,14199.83,145,0.003345,0.001872,0.001485,26.828767,Tuesday,Evening,HolidaySeason,"clips, esports, fps, gaming",Instant like!,110084.9,Mid,Winter,2025-08-12,2025-08,Best Settings for Minecraft,27,0,20.2,0.612,Samsung,Home,0,697a826cd7a8e10318dbd89fcfee825d,5059,0.022987,0.000851,29.689,0.0229873590065611,0.0033451096843859,0.0018720877005598
YouTube,Es,Europe,es,Music,#Fashion,Outfits for Productivity,LifeOfLina,licensed,Latin vibe,33,89,20909,908,121,80,58,0.055813,seasonal,Public Reports,subtitles,Android,20,Fashion,4,Short,5227.25,116,0.005787,0.003826,0.002774,7.760684,Thursday,Evening,SummerBreak,"grwm, ootd, style",¡Increíble!,107116.8,Mid,Summer,2025-08-14,2025-08,GRWM: Office Edition,20,0,48.4,0.544,iPhone,External,0,7d3f06300248fa8c24917cf18b0916f3,1167,0.043426,0.005548,55.813,0.0434262757664163,0.005786981682529,0.0038261035917547
YouTube,Cn,Asia,zh,Education,#Relatable,When your friend is Productivity,DanceWithSofia,licensed,Soft focus,33,22,52752,1431,109,133,242,0.036302,seasonal,TikTok Creative Center,greenscreen,iOS,11,Comedy,3,Short,17584.0,73,0.002066,0.002521,0.004588,19.337838,Friday,Morning,BackToSchool,"relatable, comedy, funny, sketch",Instant like!,70084.8,Mid,Fall,2025-08-15,2025-08,If Productivity was honest 💪,28,1,12.6,0.573,iPhone,Search,1,adcd75408ee1ca95cdacb2e041e7d96b,1915,0.027127,0.001384,36.302,0.0271269335759781,0.0020662723688201,0.0025212314225053
YouTube,Ae,Asia,ar,Beauty,#Cover,Perfect — Cover,MrJames,trending,Ambient glow,33,46,194602,7852,533,785,562,0.05001,stable,TikTok Creative Center,split-screen,Android,14,Music,15,Medium,12973.47,341,0.002739,0.004034,0.002888,22.959064,Saturday,Afternoon,Regular,"cover, music, beat, song",شرح ممتاز 👏,147476.9,Mid,Spring,2025-08-16,2025-08,Perfect — Cover,15,0,33.5,0.728,Samsung,Home,1,423d05ec39f54bb4c78679b4e20ea414,9732,0.040349,0.001752,50.01,0.0403490200511813,0.0027389235465205,0.0040338742664515
YouTube,Ma,Africa,ar,Finance,#FYP,Makeup basics you need,DiegoTV,trending,Ticker tick,33,23,15720,559,69,57,36,0.045865,seasonal,TikTok Creative Center,meme template,Android,13,Beauty,10,Medium,1572.0,32,0.004389,0.003626,0.00229,16.939394,Friday,Afternoon,Regular,"grwm, makeup, skincare, beauty, tips",جامد جدًا 🔥,93827.6,Mid,Winter,2025-08-15,2025-08,GRWM — Summer Look ✨,20,1,9.6,0.417,Samsung,Suggested,1,6ea0ea71a683b21d5f82233d05e08d28,721,0.03556,0.002036,45.865,0.035559796437659,0.0043893129770992,0.0036259541984732
YouTube,Es,Europe,es,Travel,#Football,Night Routine — 2025,BeyondMedia,trending,Waves & bells,33,58,6280,384,44,34,24,0.077389,seasonal,TikTok Creative Center,b-roll heavy,Android,11,Sports,15,Medium,418.67,33,0.007006,0.005414,0.003822,11.294118,Wednesday,Morning,Regular,"football, workout, sports, gym",¡Increíble!,99253.8,Mid,Spring,2025-08-13,2025-08,Speed drills for beginners,26,0,36.0,0.621,Oppo,Suggested,0,333226222725353bbcd0d5fd5a8bbbcf,486,0.061146,0.005255,77.389,0.0611464968152866,0.0070063694267515,0.0054140127388535
YouTube,Za,Africa,en,Travel,#Relatable,POV: Budget,StudyWithHassan,licensed,City stroll,33,17,42732,1754,184,191,299,0.056819,seasonal,TikTok Creative Center,subtitles,iOS,7,Comedy,3,Short,14244.0,141,0.004306,0.00447,0.006997,12.352113,Friday,Morning,Regular,"sketch, comedy, funny, relatable",Instant like!,120160.2,Mid,Fall,2025-08-15,2025-08,POV: 2025,9,0,8.8,0.518,Pixel,Search,1,0f7b47374e0e695d34910425f7348f1e,2428,0.041047,0.0033,56.819,0.0410465225124028,0.0043059065805485,0.0044697182439389
YouTube,Ca,North America,en,Fitness,#Sports,Morning Routine — Beginners,TrueHub,licensed,Cardio loop,33,11,226381,7772,566,877,485,0.042848,seasonal,TikTok Creative Center,hook in 2s,iOS,18,Sports,4,Short,56595.25,931,0.0025,0.003874,0.002142,8.339056,Friday,Evening,Regular,"workout, sports, football",So underrated!,87560.6,Mid,Fall,2025-08-15,2025-08,Speed drills for beginners,26,0,7.3,0.664,Samsung,Suggested,1,e49c53db7ad92f8c30b02a3366d839ac,9700,0.034332,0.004113,42.848,0.0343315030855062,0.0025002098232625,0.0038740000265039
YouTube,It,Europe,it,Beauty,#Makeup,GRWM — Productivity Look,GuruAva,licensed,LoFi makeup beat,33,34,456818,19089,1355,1372,3829,0.056138,declining,TikTok Creative Center,fast captions,iOS,23,Beauty,18,Medium,25378.78,2441,0.002966,0.003003,0.008382,7.816953,Sunday,Night,Regular,"grwm, makeup, skincare, tips, beauty",Instant like!,121668.7,Mid,Winter,2025-08-17,2025-08,Makeup Basics You Need,22,0,13.7,0.403,Samsung,Search,1,7f00b7b375fdf72168eeef88acb93f76,25645,0.041787,0.005343,56.138,0.0417868823032367,0.0029661703347941,0.0030033842799539
YouTube,Kr,Asia,ko,Travel,#Pets,Morning Routine — Beginners,JamesVlogs,original,City stroll,33,29,249145,12865,881,862,1435,0.064392,seasonal,TikTok Creative Center,cinematic b-roll,Web,20,Pets,6,Short,41524.17,1159,0.003536,0.00346,0.00576,11.090517,Saturday,Evening,Regular,"pets, cats, dogs, cute",Instant like!,130631.3,Mid,Fall,2025-08-16,2025-08,Cutest moments today,20,0,20.0,0.69,Desktop,Suggested,1,c27224a360fb76f0a98b304dec856a01,16043,0.051637,0.004652,64.392,0.051636597162295,0.0035360934395633,0.0034598326275863
YouTube,Se,Europe,sv,Food,#Motivation,Night Routine — Beginners,JiwooVlogs,original,Sizzle ASMR,33,30,14468,789,76,82,49,0.068842,declining,TikTok Creative Center,facecam,iOS,4,Education,3,Short,4822.67,44,0.005253,0.005668,0.003387,17.533333,Saturday,Night,Regular,"productivity, learn, notes, tips",Instant like!,120740.0,Mid,Winter,2025-08-16,2025-08,How I Take Notes for Summer,27,0,18.3,0.61,Samsung,Suggested,1,f96904954f3a778ef931502d25b1d8b8,996,0.054534,0.003041,68.842,0.0545341443184959,0.0052529720763063,0.0056676803981199
YouTube,Id,Asia,id,Travel,#FYP,I flipped this sample,OliviaOfficial,trending,City stroll,33,86,23785,631,98,48,106,0.037124,rising,Public Reports,subtitles,iOS,14,Music,21,Medium,1132.62,87,0.00412,0.002018,0.004457,7.170455,Sunday,Afternoon,SummerBreak,"cover, song, music",This is fire 🔥,81001.0,Mid,Summer,2025-08-17,2025-08,I flipped this sample,21,0,37.2,0.433,Xiaomi,Home,1,aaae0b95e7c20a8f43029d69e68ceb38,883,0.026529,0.003658,37.124,0.0265293252049611,0.0041202438511667,0.0020180786209796
YouTube,Ar,South America,es,Gaming,#FYP,Weekly Reset — Budget,MissOmar,original,Trap beat,33,34,49671,1997,132,194,157,0.049929,declining,Open Web Samples,fast captions,iOS,1,Lifestyle,5,Short,9934.2,82,0.002657,0.003906,0.003161,24.060241,Saturday,Night,SummerBreak,"motivation, daily, lifestyle",No puedo parar de mirar 😂,128892.5,Mid,Summer,2025-08-16,2025-08,Night Routine — Productivity,28,0,23.5,0.691,Samsung,Home,1,f9062d57158f1f2d8130ad6e3ff7e7f8,2480,0.040205,0.001651,49.929,0.0402045459121016,0.002657486259588,0.0039056995027279
YouTube,Pl,Europe,pl,Science,#Travel,Street Food Tour in Paris,TrueWorks,trending,Microscope hum,33,30,40534,1742,250,189,114,0.056619,seasonal,TikTok Creative Center,text-to-speech,Android,22,Travel,32,Evergreen,1266.69,190,0.006168,0.004663,0.002812,9.120419,Sunday,Evening,SummerBreak,"travel, food tour, guide",This is fire 🔥,87740.9,Mid,Summer,2025-08-17,2025-08,24 Hours in Tokyo,17,0,20.4,0.68,Oppo,Suggested,1,fabbf2de42593c82394c0eaa6ec56896,2295,0.042976,0.004687,56.619,0.0429762668377164,0.0061676617160901,0.0046627522573641
YouTube,It,Europe,it,Beauty,#Wanderlust,24 Hours in New York,ChannelYuki,licensed,Soft glam loop,33,22,935864,42633,4998,3468,2689,0.057474,stable,TikTok Creative Center,text-to-speech,iOS,16,Travel,7,Short,133694.86,2105,0.005341,0.003706,0.002873,20.24359,Tuesday,Afternoon,SummerBreak,"hidden gems, food tour, travel, vlog, guide",Can’t stop watching 😂,121476.9,Mid,Summer,2025-08-12,2025-08,Hidden Gems of Istanbul,23,0,11.4,0.518,iPhone,Suggested,0,08cb922368046acc331b23590eb9d16d,53788,0.045555,0.002249,57.474,0.0455546959814673,0.0053405195626714,0.003705666635323
YouTube,Ke,Africa,sw,Pets,#FYP,How to style Budget,DanceWithHassan,licensed,Purr loop,33,43,307499,13511,1183,1250,1695,0.057363,stable,TikTok Creative Center,emoji overlays,Android,16,Fashion,13,Medium,23653.77,649,0.003847,0.004065,0.005512,20.786154,Friday,Afternoon,Regular,"ootd, grwm, fashion",Instant like!,148726.3,Mid,Fall,2025-08-15,2025-08,How to style Bold,17,0,22.9,0.533,Vivo,Home,1,ca19f7c958495f9d3457ec1826c47e01,17639,0.043938,0.002111,57.363,0.0439383542710708,0.0038471669826568,0.0040650538700938
YouTube,Ph,Asia,tl,Education,#FYP,Night Routine — 2025,EmilyChannel,original,Soft focus,33,35,296361,10411,1140,1367,1619,0.049052,declining,Public Reports,subtitles,Android,17,Pets,12,Medium,24696.75,407,0.003847,0.004613,0.005463,25.517157,Tuesday,Evening,Regular,"cats, dogs, pets, cute",Thanks for this!,83525.5,Mid,Winter,2025-08-12,2025-08,Dog fails you can’t miss 😂,26,1,26.1,0.746,iPhone,Search,0,50ebea4f182d515f628017d056bf47a8,14537,0.035129,0.001373,49.052,0.0351294536055688,0.0038466599856256,0.0046126177196054
YouTube,Es,Europe,es,Comedy,#FYP,Perfect — Cover,DiegoShorts,licensed,Whistle loop,33,38,14099,421,61,37,27,0.038726,rising,TikTok Creative Center,text-to-speech,Android,20,Music,5,Short,2819.8,12,0.004327,0.002624,0.001915,32.384615,Thursday,Evening,Regular,"cover, music, beat",¡Increíble!,90412.1,Mid,Spring,2025-08-14,2025-08,Underrated artists to hear,26,0,24.8,0.653,iPhone,Home,0,3f1e87db465cb16f12ca77b64f829b02,546,0.02986,0.000851,38.726,0.0298602737782821,0.0043265479821263,0.002624299595716
YouTube,Fr,Europe,fr,Sports,#MorningRoutine,Weekly Reset — Budget,HassanVlogs,trending,Stadium chant,33,46,33494,1591,138,175,171,0.061951,declining,TikTok Creative Center,jumpcut edits,Android,19,Lifestyle,25,Evergreen,1339.76,204,0.00412,0.005225,0.005105,7.760976,Friday,Evening,HolidaySeason,"routine, daily, lifestyle, motivation",Je ne peux pas m’arrêter de regarder 😂,77464.1,Mid,Winter,2025-08-15,2025-08,Morning Routine — Productivity,30,0,32.5,0.707,iPhone,Suggested,1,1df055b4fe1be8bbbb119c607f056697,2075,0.047501,0.006091,61.951,0.047501044963277,0.0041201409207619,0.0052248163850241
YouTube,Jp,Asia,ja,Gaming,#Cover,Blinding Lights — Cover,SaraChannel,original,Boss fight theme,33,74,59827,1645,251,111,194,0.036789,declining,TikTok Creative Center,fast captions,Android,17,Music,13,Medium,4602.08,50,0.004195,0.001855,0.003243,32.254902,Wednesday,Evening,Regular,"beat, cover, song",参考になりました！,112406.0,Mid,Fall,2025-08-13,2025-08,Blinding Lights — Cover,23,0,41.2,0.557,Samsung,Search,0,7a3a2609efe4a7b3f66185d57a1ab79e,2201,0.027496,0.000836,36.789,0.0274959466461631,0.0041954301569525,0.0018553495913216
YouTube,Ca,North America,en,Music,#DogTok,Morning Routine — Productivity,JamesVlogs,trending,K-pop hook,33,43,17360,565,57,52,129,0.046256,declining,TikTok Creative Center,text-to-speech,Android,19,Pets,3,Short,5786.67,60,0.003283,0.002995,0.007431,9.262295,Friday,Evening,BackToSchool,"cats, pets, dogs",So underrated!,130631.3,Mid,Fall,2025-08-15,2025-08,Cutest moments today,20,0,29.8,0.693,Samsung,Suggested,1,801227161e5e493bebe06a9a7e551d65,803,0.032546,0.003456,46.256,0.0325460829493087,0.0032834101382488,0.0029953917050691
YouTube,Cn,Asia,zh,News,#BookTok,Night Routine — Budget,OliviaYT,trending,Ambient pulse,33,20,32540,1198,102,152,168,0.049785,rising,TikTok Creative Center,split-screen,iOS,18,Education,5,Short,6508.0,149,0.003135,0.004671,0.005163,7.986667,Saturday,Evening,Regular,"learn, tips, productivity, study, notes",This is fire 🔥,85903.6,Mid,Fall,2025-08-16,2025-08,How I Take Notes for Summer,27,0,13.7,0.685,Samsung,Suggested,1,7f35d34cbb9ded2ddf8b151b4b3699c5,1620,0.036816,0.004579,49.785,0.0368162261831591,0.0031346035648432,0.0046711739397664
YouTube,Fr,Europe,fr,Food,#Beauty,Skincare routine for 2025,MissAli,licensed,Kitchen groove,33,55,432103,19706,1712,1406,4814,0.063962,stable,Public Reports,storytime,Web,16,Beauty,6,Short,72017.17,464,0.003962,0.003254,0.011141,42.378495,Saturday,Afternoon,BackToSchool,"tips, grwm, beauty",Incroyable !,130473.1,Mid,Fall,2025-08-16,2025-08,Skincare Routine for Office 🎮,29,1,40.7,0.74,Desktop,Suggested,1,fba9cfc1aa49e18da3132416ffb20388,27638,0.045605,0.001074,63.962,0.0456048673580141,0.0039620183150776,0.0032538538265182
YouTube,Us,North America,en,Comedy,#Skincare,GRWM — 2025 Look,UrbanMedia,trending,Quirky jingle,33,75,587556,40423,5839,4669,2680,0.091244,declining,TikTok Creative Center,subtitles,Android,20,Beauty,15,Medium,39170.4,1833,0.009938,0.007946,0.004561,22.040894,Saturday,Evening,Regular,"beauty, skincare, grwm, tips",Can’t stop watching 😂,108022.1,Mid,Fall,2025-08-16,2025-08,Makeup Basics You Need,22,0,40.0,0.533,iPhone,External,1,94fc38beb70722a289596b7e1539f886,53611,0.068799,0.00312,91.244,0.0687985485638815,0.0099377761438909,0.0079464765911674
YouTube,Tr,Europe,tr,Science,#FYP,Morning Routine — Summer,InsideMedia,original,Cosmic pad,33,69,9498,347,24,23,27,0.044325,stable,Open Web Samples,fast captions,iOS,18,Lifestyle,7,Short,1356.86,46,0.002527,0.002422,0.002843,7.382979,Friday,Evening,Regular,"lifestyle, daily, motivation",So underrated!,90369.7,Mid,Spring,2025-08-15,2025-08,Weekly Reset — Productivity,27,0,50.1,0.726,Xiaomi,Search,1,616ded66cf5755c0fda2e852b50936d0,421,0.036534,0.004843,44.325,0.0365340071594019,0.0025268477574226,0.0024215624341966
YouTube,Br,South America,pt,News,#LearnOnTikTok,Weekly Reset — College,FitnessWithAmr,licensed,Neutral piano,33,39,48257,1187,86,80,227,0.032741,seasonal,Open Web Samples,hook in 2s,Android,16,Education,4,Short,12064.25,158,0.001782,0.001658,0.004704,7.465409,Saturday,Afternoon,BackToSchool,"learn, tips, study, productivity",Thanks for this!,107001.5,Mid,Fall,2025-08-16,2025-08,Study With Me — 2025,20,0,16.4,0.421,Samsung,Suggested,1,60bb5e6593a1a21f99782fc1ac8c5f76,1580,0.024597,0.003274,32.741,0.0245974677248896,0.0017821248730754,0.001657790579605
YouTube,Co,South America,es,Music,#FYP,AI Tools You Must Try in 2025,InsideVision,original,K-pop hook,33,47,110450,4327,405,436,272,0.049253,declining,Open Web Samples,jumpcut edits,iOS,21,Tech,17,Medium,6497.06,278,0.003667,0.003947,0.002463,15.508961,Thursday,Evening,SummerBreak,"tutorial, tech, tools, ai, apps",No puedo parar de mirar 😂,96533.9,Mid,Summer,2025-08-14,2025-08,AI Tools You Must Try in 2025 ⚽,31,1,35.0,0.745,iPhone,Search,0,70cc3520e810ae0510f00248a535079b,5440,0.039176,0.002517,49.253,0.0391760977818017,0.0036668175645088,0.003947487550928
YouTube,Cn,Asia,zh,Art,#DanceChallenge,Night Routine — Budget,UrbanHub,licensed,Gallery pad,33,31,10210,333,25,43,43,0.043487,stable,Public Reports,subtitles,iOS,22,Dance,6,Short,1701.67,21,0.002449,0.004212,0.004212,15.136364,Friday,Evening,BackToSchool,"dance, trend, music",So underrated!,96609.1,Mid,Fall,2025-08-15,2025-08,Try this move 👉 🎯,17,1,16.5,0.532,iPhone,External,1,390e073b9b44067846bba66bbf21bb4a,444,0.032615,0.002057,43.487,0.032615083251714,0.0024485798237022,0.0042115572967678
YouTube,Fr,Europe,fr,Beauty,#Esports,Minecraft — Insane Highlights!,MissOlivia,licensed,Ambient glow,33,20,55743,2726,275,332,175,0.062932,stable,TikTok Creative Center,split-screen,Android,15,Gaming,14,Medium,3981.64,198,0.004933,0.005956,0.003139,13.698492,Friday,Afternoon,Regular,"fps, valorant, gaming, clips",Merci pour le partage !,125209.9,Mid,Spring,2025-08-15,2025-08,Best Settings for Valorant,26,0,9.5,0.475,iPhone,Search,1,bddb20e3e85b25ca4f377b1a1f56f9f2,3508,0.048903,0.003552,62.932,0.0489030012737025,0.0049333548606999,0.0059559047772814
YouTube,Ph,Asia,tl,Finance,#BookTok,Weekly Reset — Productivity,AyakaYT,licensed,Subtle groove,33,45,143771,8138,1207,714,557,0.07384,seasonal,TikTok Creative Center,b-roll heavy,Android,22,Education,58,Evergreen,2478.81,328,0.008395,0.004966,0.003874,24.735562,Sunday,Evening,HolidaySeason,"learn, tips, productivity, notes",Thanks for this!,89258.4,Mid,Winter,2025-08-17,2025-08,How I Take Notes for Summer,27,0,23.3,0.518,Samsung,Suggested,1,d5c302da5269a5a97986bc813e715789,10616,0.056604,0.002281,73.84,0.0566039048208609,0.0083952952959915,0.004966231020164
YouTube,Es,Europe,es,Science,#Music,Underrated artists you need to hear,BeautyByEmily,trending,Lab beeps,33,31,123618,5243,526,379,1104,0.058665,seasonal,Public Reports,text-to-speech,iOS,14,Music,6,Short,20603.0,488,0.004255,0.003066,0.008931,10.721881,Tuesday,Afternoon,HolidaySeason,"beat, song, cover, music",No puedo parar de mirar 😂,88754.2,Mid,Winter,2025-08-12,2025-08,Underrated artists to hear 🎵,28,1,19.0,0.613,iPhone,Search,0,c29c46bec65875f7c39675d7a19378a1,7252,0.042413,0.003948,58.665,0.0424129172127036,0.0042550437638531,0.003065896552282
YouTube,Mx,North America,es,News,#HiddenGems,Hidden Gems of London,LucasPro,licensed,Ticker bed,33,31,59737,2178,208,208,136,0.0457,declining,TikTok Creative Center,fast captions,Android,13,Travel,3,Short,19912.33,175,0.003482,0.003482,0.002277,12.375,Friday,Afternoon,Regular,"vlog, hidden gems, food tour, guide, travel",Gracias por compartir,110281.5,Mid,Spring,2025-08-15,2025-08,Hidden Gems of Paris,20,0,13.0,0.419,iPhone,Home,1,40cb0a45941f1cb55e1f84e40e7c8644,2730,0.03646,0.00293,45.7,0.0364598155247166,0.0034819291226543,0.0034819291226543
YouTube,Za,Africa,en,Lifestyle,#Fashion,How to style 2025,UrbanWorks,licensed,Sunset pad,33,42,315981,8105,598,748,497,0.031483,rising,TikTok Creative Center,fast captions,Android,21,Fashion,9,Medium,35109.0,1003,0.001893,0.002367,0.001573,8.072709,Saturday,Evening,Regular,"ootd, style, grwm, fashion",Thanks for this!,98301.3,Mid,Fall,2025-08-16,2025-08,How to style Summer,19,0,30.3,0.721,Oppo,Suggested,1,e8900a1361d7fcd2c18b64dd1697f535,9948,0.02565,0.003174,31.483,0.025650276440672,0.0018925188539817,0.0023672309411008
YouTube,Ma,Africa,ar,Pets,#Football,Morning Routine — Productivity,TrueWorks,trending,Bark hop,33,45,46442,1788,161,189,112,0.048448,rising,Public Reports,jumpcut edits,Android,14,Sports,5,Short,9288.4,217,0.003467,0.00407,0.002412,8.201835,Tuesday,Afternoon,BackToSchool,"workout, sports, gym, football",تحفة بصراحة!,87740.9,Mid,Fall,2025-08-12,2025-08,Speed drills for beginners ⚽,28,1,29.3,0.651,Samsung,Suggested,0,01751cd9ff7981bbf34cc3794d1417f2,2250,0.0385,0.004672,48.448,0.0384996339520261,0.0034666896343826,0.0040695921794927
YouTube,Za,Africa,en,Beauty,#Relatable,If Summer was honest,DanceWithEmily,original,Ambient glow,33,27,8881,377,31,26,83,0.058214,declining,Open Web Samples,meme template,Android,17,Comedy,6,Short,1480.17,34,0.003491,0.002928,0.009346,10.771429,Saturday,Evening,SummerBreak,"funny, comedy, sketch",Instant like!,87231.3,Mid,Summer,2025-08-16,2025-08,When your friend is Budget,26,0,11.4,0.422,Vivo,Search,1,bafc5ec13b16c7d4050fb6f0ebf29344,517,0.04245,0.003828,58.214,0.0424501745298952,0.0034905979056412,0.002927598243441
YouTube,Fr,Europe,fr,Food,#Wanderlust,24 Hours in Paris,NoorChannel,licensed,Street vibe,33,26,65197,3476,502,287,468,0.072595,seasonal,TikTok Creative Center,cinematic b-roll,iOS,23,Travel,5,Short,13039.4,475,0.0077,0.004402,0.007178,7.302521,Saturday,Night,Regular,"guide, vlog, food tour, travel, hidden gems",Merci pour le partage !,81777.9,Mid,Fall,2025-08-16,2025-08,Street Food Tour — Istanbul,27,0,18.9,0.727,Samsung,Search,1,28a551c3e0ec18a4733c55f1fb9131e3,4733,0.053315,0.007286,72.595,0.0533153365952421,0.0076997407856189,0.0044020430387901
YouTube,Br,South America,pt,Fashion,#Gaming,New Patch Tips for Minecraft,AmrShorts,trending,Pop groove,33,66,50173,2123,325,247,141,0.056524,stable,Public Reports,hook in 2s,Android,19,Gaming,3,Short,16724.33,131,0.006478,0.004923,0.00281,16.083333,Sunday,Evening,SummerBreak,"highlights, gaming, valorant",Thanks for this!,114801.6,Mid,Summer,2025-08-17,2025-08,Pro Tips for EA FC 25 in 60s,28,0,41.8,0.633,Samsung,Search,1,4215d3016357d0d0e331c652d3274244,2836,0.042314,0.002611,56.524,0.0423135949614334,0.006477587547087,0.0049229665357861
YouTube,Co,South America,es,Tech,#Music,Underrated artists you need to hear,DailyVlogsLiam,licensed,Futurist pad,33,43,22604,724,85,67,101,0.043222,stable,Public Reports,b-roll heavy,iOS,23,Music,8,Medium,2825.5,101,0.00376,0.002964,0.004468,7.098039,Friday,Night,Regular,"beat, music, song",No puedo parar de mirar 😂,105639.6,Mid,Spring,2025-08-15,2025-08,Blinding Lights — Cover,23,0,25.4,0.591,Pixel,External,1,b093116d02631b94e5035c7be62b5fb9,977,0.03203,0.004468,43.222,0.0320297292514599,0.0037603963900194,0.0029640771544859
